"1"	7.392580567580568
"10"	51.83565562913907
"100"	15.730202631170984
"101"	35.74427083333334
"102"	34.7924408014572
"105"	15.853968253968251
"106"	14.661711382113824
"107"	14.358662057511573
"108"	18.001372549019607
"109"	114.67051282051283
"11"	23.031092436974788
"111"	11.213636363636361
"112"	14.110674429888405
"113"	15.39586068032964
"114"	16.353654679509553
"115"	12.400000000000004
"116"	15.582162147919798
"117"	12.831249999999999
"118"	13.026422764227647
"119"	13.550505747126437
"12"	25.578547052299292
"120"	13.933196721311475
"121"	12.93011111111111
"122"	36.82051282051282
"123"	11.838688688688686
"124"	20.0141975308642
"125"	16.5569055069759
"126"	15.7225988700565
"127"	15.467426234297402
"128"	14.068635170603676
"129"	14.643971223808743
"13"	19.55409091459858
"130"	37.473979697534695
"131"	15.055687830687827
"132"	44.731755339564074
"133"	18.947942783670847
"134"	17.280141843971634
"135"	16.02912568306011
"136"	11.533932853717024
"137"	13.9357612628272
"138"	37.155325205574655
"139"	102.24313725490197
"14"	17.71745604592752
"140"	13.98819843779594
"141"	12.37751971177769
"142"	13.890461349876215
"143"	13.279736490533011
"144"	17.219080733823436
"145"	12.390864928179523
"146"	15.169899450744154
"147"	13.81099290780141
"148"	16.854106633629666
"149"	12.509294871794872
"15"	14.99032258064516
"150"	21.09130434782609
"151"	13.340417213520329
"152"	14.237955431670017
"153"	15.744467787114843
"154"	29.705555555555552
"155"	18.591981132075475
"156"	18.867307692307694
"157"	21.354301075268815
"158"	16.9230349282336
"159"	14.598571783407852
"16"	30.856709956709953
"160"	19.85507692307692
"161"	15.745677994829613
"162"	15.326343998604644
"163"	16.04716978252242
"164"	15.683161272426792
"165"	17.76101449275362
"166"	14.729550433660457
"167"	13.908461101646793
"168"	14.324422176149888
"169"	16.01581458759373
"17"	14.295128479657388
"170"	14.90134504235482
"171"	13.815503875968993
"172"	16.45294117647059
"173"	16.799091343854613
"174"	14.464521452145215
"175"	16.603216374269007
"176"	27.083333333333332
"177"	17.863101767215124
"178"	5.903679653679654
"179"	14.607875552282767
"18"	12.31571087216248
"180"	22.749739583333334
"181"	16.063735528717526
"182"	15.727155172413791
"183"	11.98989898989899
"184"	17.111538461538462
"185"	22.33650234741784
"186"	17.19523496433599
"187"	84.13333333333334
"188"	16.025877038601433
"189"	15.170631209818815
"19"	11.12217125382263
"190"	16.210130718954247
"191"	12.331208053691274
"192"	29.29145516074451
"193"	15.492660454559033
"194"	25.4503825136612
"195"	21.174910714285716
"196"	17.699121174524404
"197"	12.83629326047359
"198"	13.122950191570878
"199"	18.121666666666666
"2"	36.22638888888889
"20"	13.939455782312928
"200"	12.943589743589742
"201"	12.738888888888887
"202"	17.79399055918664
"203"	18.959829059829058
"204"	4.7558823529411764
"205"	31.773255813953494
"206"	18.286904761904765
"207"	11.714575351213284
"208"	23.637196467991174
"209"	18.977501432278505
"21"	16.542727272727276
"210"	14.622222222222225
"211"	17.222873920490613
"212"	17.894694132334585
"213"	14.671040189125293
"214"	9.366666666666665
"215"	50.92663828689371
"216"	28.556625735482225
"217"	17.389689781021897
"218"	20.857177615571775
"219"	44.78673835125448
"22"	24.162074829931978
"220"	12.444380292532719
"221"	20.765104166666667
"222"	30.504629629629633
"223"	14.66055952829005
"224"	13.776810744728946
"225"	14.184444018894421
"226"	16.932417876174444
"227"	14.38923611111111
"228"	15.302551457975984
"229"	13.442045225773102
"23"	13.145588235294117
"230"	17.103015530394426
"231"	17.13582360540141
"232"	17.152837967324526
"233"	15.298356207307132
"234"	15.331038030516222
"235"	12.395866402116399
"236"	12.879167314273458
"237"	12.405097171347812
"238"	13.025451870477868
"239"	13.285468589016906
"24"	13.68532420343535
"240"	13.553939393939395
"241"	12.544985250737463
"242"	11.995179487179488
"243"	16.368420256991683
"244"	16.15188536953243
"245"	1.761111111111111
"246"	16.20565202471222
"247"	18.106707414509426
"248"	20.575531914893617
"249"	15.322468448327006
"25"	15.459604683256915
"250"	15.919017980636237
"251"	12.539027777777777
"252"	19.71743827160494
"253"	21.05
"254"	30.26551724137931
"255"	15.635133493038916
"256"	16.30518222857672
"257"	16.38515494137354
"258"	25.817565947242212
"259"	23.84007633587786
"26"	13.59049268668206
"260"	15.45990506329114
"261"	22.387704782510784
"262"	12.911592193117622
"263"	12.32150594294623
"264"	15.060403488714114
"265"	10.558663794510267
"27"	14.538888888888886
"28"	27.467121212121206
"29"	27.024090909090905
"3"	37.927083333333336
"30"	11.85952380952381
"31"	19.379471544715447
"32"	14.344444444444443
"33"	18.118322936521686
"34"	14.221275535625313
"35"	24.272241579558656
"36"	15.127191761758976
"37"	16.656774066410488
"38"	27.715986394557827
"39"	21.81256572029443
"4"	14.989042590637093
"40"	16.35570193054328
"41"	13.332937453574296
"42"	13.273936439834172
"43"	15.81626449408488
"44"	10.887500000000001
"45"	18.622604692938133
"46"	18.1875
"47"	22.154467353951894
"48"	14.950715311371283
"49"	13.813414540718606
"5"	14.775
"50"	15.324935742122392
"51"	18.896732026143795
"52"	17.519212439418418
"53"	16.538775510204083
"54"	15.552314814814812
"55"	22.806837606837604
"56"	22.762804561949196
"57"	17.09543378995434
"58"	5.508333333333334
"59"	23.928571428571427
"6"	7.604455445544555
"60"	12.208436213991769
"61"	16.00663688163688
"62"	15.598964497041417
"63"	19.912926972909307
"64"	16.350680272108843
"65"	17.009903196155765
"66"	17.91599695407685
"67"	11.242446043165469
"68"	15.784800484237966
"69"	15.027029120198264
"7"	13.40074377818014
"70"	25.243049078392183
"71"	17.339661654135337
"72"	21.636746987951792
"73"	26.57021276595746
"74"	12.607472921589052
"75"	13.010450339296732
"76"	18.505870895937672
"77"	17.115648854961833
"78"	14.310213032581453
"79"	15.555692299160793
"8"	17.394032921810698
"80"	15.71798625482231
"81"	12.185185185185189
"82"	14.540655994431877
"83"	15.951963004907512
"84"	19.359999999999996
"85"	18.90766283524904
"86"	3.942424242424242
"87"	20.657886510797127
"88"	21.94816685032473
"89"	17.907151483781917
"9"	67.03263888888888
"90"	14.440289521246099
"91"	19.77225950782998
"92"	20.111967103054717
"93"	35.49563183649972
"94"	12.086895674300253
"95"	18.884048288795128
"96"	13.864102564102568
"97"	16.05806741676657
"98"	13.091350210970468
"99"	13.445833333333335
